scale,site,calendar_date,pixel,value
1e-4,HLL,2017-01-01,41,206
1e-4,HLL,2017-01-17,41,4509
1e-4,HLL,2017-02-02,41,4543
1e-4,HLL,2017-02-18,41,4492
1e-4,HLL,2017-03-06,41,5499
1e-4,HLL,2017-03-22,41,6067
1e-4,HLL,2017-04-07,41,7285
1e-4,HLL,2017-04-23,41,6792
1e-4,HLL,2017-05-09,41,6644
1e-4,HLL,2017-05-25,41,7454
1e-4,HLL,2017-06-10,41,7236
1e-4,HLL,2017-06-26,41,5107
1e-4,HLL,2017-07-12,41,4524
1e-4,HLL,2017-07-28,41,5908
1e-4,HLL,2017-08-13,41,6268
1e-4,HLL,2017-08-29,41,5790
1e-4,HLL,2017-09-14,41,6052
1e-4,HLL,2017-09-30,41,6615
1e-4,HLL,2017-10-16,41,6854
1e-4,HLL,2017-11-01,41,7353
1e-4,HLL,2017-11-17,41,4637
1e-4,HLL,2017-12-03,41,-449
1e-4,HLL,2017-12-19,41,5895
1e-4,HLL,2018-01-01,41,5895
1e-4,HLL,2018-01-17,41,4850
1e-4,HLL,2018-02-02,41,6382
1e-4,HLL,2018-02-18,41,4484
1e-4,HLL,2018-03-06,41,5938
1e-4,HLL,2018-03-22,41,5876
1e-4,HLL,2018-04-07,41,8026
1e-4,HLL,2018-04-23,41,7334
1e-4,HLL,2018-05-09,41,7120
1e-4,HLL,2018-05-25,41,6640
1e-4,HLL,2018-06-10,41,7391
1e-4,HLL,2018-06-26,41,5897
1e-4,HLL,2018-07-12,41,5801
1e-4,HLL,2018-07-28,41,5838
1e-4,HLL,2018-08-13,41,5098
1e-4,HLL,2018-08-29,41,4240
1e-4,HLL,2018-09-14,41,5227
1e-4,HLL,2018-09-30,41,5286
1e-4,HLL,2018-10-16,41,6441
1e-4,HLL,2018-11-01,41,6154
1e-4,HLL,2018-11-17,41,781
1e-4,HLL,2018-12-03,41,5639
1e-4,HLL,2018-12-19,41,5745
1e-4,HLL,2019-01-01,41,6763
1e-4,HLL,2019-01-17,41,5857
1e-4,HLL,2019-02-02,41,5586
1e-4,HLL,2019-02-18,41,5115
1e-4,HLL,2019-03-06,41,5810
1e-4,HLL,2019-03-22,41,4898
1e-4,HLL,2019-04-07,41,6567
1e-4,HLL,2019-04-23,41,6312
1e-4,HLL,2019-05-09,41,6297
1e-4,HLL,2019-05-25,41,6967
1e-4,HLL,2019-06-10,41,6525
1e-4,HLL,2019-06-26,41,7218
1e-4,HLL,2019-07-12,41,6442
1e-4,HLL,2019-07-28,41,5748
1e-4,HLL,2019-08-13,41,6823
1e-4,HLL,2019-08-29,41,6514
1e-4,HLL,2019-09-14,41,6850
1e-4,HLL,2019-09-30,41,6475
1e-4,HLL,2019-10-16,41,6726
1e-4,HLL,2019-11-01,41,6617
1e-4,HLL,2019-11-17,41,5893
1e-4,HLL,2019-12-03,41,6768
1e-4,HLL,2019-12-19,41,6005
1e-4,HLL,2020-01-01,41,4635
1e-4,HLL,2020-01-17,41,6021
1e-4,HLL,2020-02-02,41,4988
1e-4,HLL,2020-02-18,41,4979
1e-4,HLL,2020-03-05,41,5068
1e-4,HLL,2020-03-21,41,5321
1e-4,HLL,2020-04-06,41,5538
1e-4,HLL,2020-04-22,41,6950
1e-4,HLL,2020-05-08,41,7002
1e-4,HLL,2020-05-24,41,6836
1e-4,HLL,2020-06-09,41,7212
1e-4,HLL,2020-06-25,41,6500
1e-4,HLL,2020-07-11,41,5105
1e-4,HLL,2020-07-27,41,5165
1e-4,HLL,2020-08-12,41,5780
1e-4,HLL,2020-08-28,41,7023
1e-4,HLL,2020-09-13,41,5802
1e-4,HLL,2020-09-29,41,7526
