scale,site,calendar_date,pixel,value
1e-4,WAE,2022-02-18,41,5578
1e-4,WAE,2022-03-06,41,4942
1e-4,WAE,2022-03-22,41,4512
1e-4,WAE,2022-04-07,41,5695
1e-4,WAE,2022-04-23,41,5896
1e-4,WAE,2022-05-09,41,6421
1e-4,WAE,2022-05-25,41,5878
1e-4,WAE,2022-06-10,41,6049
1e-4,WAE,2022-06-26,41,6227
1e-4,WAE,2022-07-12,41,5898
1e-4,WAE,2022-07-28,41,6483
1e-4,WAE,2022-08-13,41,6101
1e-4,WAE,2022-08-29,41,3562
1e-4,WAE,2022-09-14,41,6508
1e-4,WAE,2022-09-30,41,6261
1e-4,WAE,2022-10-16,41,6396
1e-4,WAE,2022-11-01,41,5389
1e-4,WAE,2022-11-17,41,5089
1e-4,WAE,2022-12-03,41,6180
1e-4,WAE,2022-12-19,41,4186
1e-4,WAE,2023-01-01,41,4186
1e-4,WAE,2023-01-17,41,1602
1e-4,WAE,2023-02-02,41,4967
1e-4,WAE,2023-02-18,41,5347
1e-4,WAE,2023-03-06,41,5121
1e-4,WAE,2023-03-22,41,5676
1e-4,WAE,2023-04-07,41,6531
1e-4,WAE,2023-04-23,41,6320
1e-4,WAE,2023-05-09,41,5777
1e-4,WAE,2023-05-25,41,5704
1e-4,WAE,2023-06-10,41,6298
1e-4,WAE,2023-06-26,41,5640
1e-4,WAE,2023-07-12,41,6013
1e-4,WAE,2023-07-28,41,6217
1e-4,WAE,2023-08-13,41,6410
1e-4,WAE,2023-08-29,41,6213
1e-4,WAE,2023-09-14,41,6890
1e-4,WAE,2023-09-30,41,6496
1e-4,WAE,2023-10-16,41,6261
1e-4,WAE,2023-11-01,41,5762
1e-4,WAE,2023-11-17,41,5426
1e-4,WAE,2023-12-03,41,-217
1e-4,WAE,2023-12-19,41,5420
1e-4,WAE,2024-01-01,41,3898
1e-4,WAE,2024-01-17,41,2617
1e-4,WAE,2024-02-02,41,5583
1e-4,WAE,2024-02-18,41,5200
1e-4,WAE,2024-03-05,41,5625
1e-4,WAE,2024-03-21,41,5467
1e-4,WAE,2024-04-06,41,6436
1e-4,WAE,2024-04-22,41,5545
1e-4,WAE,2024-05-08,41,6063
1e-4,WAE,2024-05-24,41,5960
1e-4,WAE,2024-06-09,41,5837
1e-4,WAE,2024-06-25,41,6468
1e-4,WAE,2024-07-11,41,6177
1e-4,WAE,2024-07-27,41,6603
1e-4,WAE,2024-08-12,41,7042
1e-4,WAE,2024-08-28,41,6783
1e-4,WAE,2024-09-13,41,6505
1e-4,WAE,2024-09-29,41,7095
1e-4,WAE,2024-10-15,41,2121
1e-4,WAE,2024-10-31,41,3205
1e-4,WAE,2024-11-16,41,5956
1e-4,WAE,2024-12-02,41,5306
1e-4,WAE,2024-12-18,41,5036
