scale,site,calendar_date,pixel,value
1e-4,SHA,2021-12-03,41,1274
1e-4,SHA,2021-12-19,41,1051
1e-4,SHA,2022-01-01,41,6434
1e-4,SHA,2022-01-17,41,4280
1e-4,SHA,2022-02-02,41,5058
1e-4,SHA,2022-02-18,41,4461
1e-4,SHA,2022-03-06,41,4790
1e-4,SHA,2022-03-22,41,4672
1e-4,SHA,2022-04-07,41,5598
1e-4,SHA,2022-04-23,41,5655
1e-4,SHA,2022-05-09,41,6315
1e-4,SHA,2022-05-25,41,6337
1e-4,SHA,2022-06-10,41,6124
1e-4,SHA,2022-06-26,41,5830
1e-4,SHA,2022-07-12,41,5557
1e-4,SHA,2022-07-28,41,5295
1e-4,SHA,2022-08-13,41,5455
1e-4,SHA,2022-08-29,41,5671
1e-4,SHA,2022-09-14,41,6880
1e-4,SHA,2022-09-30,41,6736
1e-4,SHA,2022-10-16,41,6516
1e-4,SHA,2022-11-01,41,5913
1e-4,SHA,2022-11-17,41,4780
1e-4,SHA,2022-12-03,41,1008
1e-4,SHA,2022-12-19,41,5529
1e-4,SHA,2023-01-01,41,5529
1e-4,SHA,2023-01-17,41,4809
1e-4,SHA,2023-02-02,41,4296
1e-4,SHA,2023-02-18,41,5230
1e-4,SHA,2023-03-06,41,4805
1e-4,SHA,2023-03-22,41,6639
1e-4,SHA,2023-04-07,41,6301
1e-4,SHA,2023-04-23,41,6324
1e-4,SHA,2023-05-09,41,6468
1e-4,SHA,2023-05-25,41,6523
1e-4,SHA,2023-06-10,41,5652
1e-4,SHA,2023-06-26,41,5725
1e-4,SHA,2023-07-12,41,5873
1e-4,SHA,2023-07-28,41,5941
1e-4,SHA,2023-08-13,41,5881
1e-4,SHA,2023-08-29,41,5558
1e-4,SHA,2023-09-14,41,6536
1e-4,SHA,2023-09-30,41,6181
1e-4,SHA,2023-10-16,41,6397
1e-4,SHA,2023-11-01,41,5539
1e-4,SHA,2023-11-17,41,6656
1e-4,SHA,2023-12-03,41,737
1e-4,SHA,2023-12-19,41,1457
1e-4,SHA,2024-01-01,41,875
1e-4,SHA,2024-01-17,41,5679
1e-4,SHA,2024-02-02,41,5187
1e-4,SHA,2024-02-18,41,4072
1e-4,SHA,2024-03-05,41,4851
1e-4,SHA,2024-03-21,41,5691
1e-4,SHA,2024-04-06,41,5801
1e-4,SHA,2024-04-22,41,6121
1e-4,SHA,2024-05-08,41,6352
1e-4,SHA,2024-05-24,41,6875
1e-4,SHA,2024-06-09,41,6911
1e-4,SHA,2024-06-25,41,6448
1e-4,SHA,2024-07-11,41,6790
1e-4,SHA,2024-07-27,41,6649
1e-4,SHA,2024-08-12,41,6698
1e-4,SHA,2024-08-28,41,6506
1e-4,SHA,2024-09-13,41,6875
1e-4,SHA,2024-09-29,41,6748
1e-4,SHA,2024-10-15,41,2667
1e-4,SHA,2024-10-31,41,5951
1e-4,SHA,2024-11-16,41,4883
1e-4,SHA,2024-12-02,41,5038
1e-4,SHA,2024-12-18,41,4775
