scale,site,calendar_date,pixel,value
1e-4,TAE,2015-09-30,41,5761
1e-4,TAE,2015-10-16,41,6315
1e-4,TAE,2015-11-01,41,6274
1e-4,TAE,2015-11-17,41,5790
1e-4,TAE,2015-12-03,41,6593
1e-4,TAE,2015-12-19,41,6722
1e-4,TAE,2016-01-01,41,2672
1e-4,TAE,2016-01-17,41,1516
1e-4,TAE,2016-02-02,41,4162
1e-4,TAE,2016-02-18,41,5861
1e-4,TAE,2016-03-05,41,5598
1e-4,TAE,2016-03-21,41,5859
1e-4,TAE,2016-04-06,41,6589
1e-4,TAE,2016-04-22,41,6034
1e-4,TAE,2016-05-08,41,6092
1e-4,TAE,2016-05-24,41,6627
1e-4,TAE,2016-06-09,41,6223
1e-4,TAE,2016-06-25,41,5978
1e-4,TAE,2016-07-11,41,6343
1e-4,TAE,2016-07-27,41,5283
1e-4,TAE,2016-08-12,41,6282
1e-4,TAE,2016-08-28,41,5531
1e-4,TAE,2016-09-13,41,6271
1e-4,TAE,2016-09-29,41,6305
1e-4,TAE,2016-10-15,41,6704
1e-4,TAE,2016-10-31,41,6643
1e-4,TAE,2016-11-16,41,6317
1e-4,TAE,2016-12-02,41,6190
1e-4,TAE,2016-12-18,41,6710
1e-4,TAE,2017-01-01,41,6846
1e-4,TAE,2017-01-17,41,433
1e-4,TAE,2017-02-02,41,5238
1e-4,TAE,2017-02-18,41,4909
1e-4,TAE,2017-03-06,41,6745
1e-4,TAE,2017-03-22,41,6359
1e-4,TAE,2017-04-07,41,7014
1e-4,TAE,2017-04-23,41,6853
1e-4,TAE,2017-05-09,41,6160
1e-4,TAE,2017-05-25,41,6673
1e-4,TAE,2017-06-10,41,6206
1e-4,TAE,2017-06-26,41,5977
1e-4,TAE,2017-07-12,41,5612
1e-4,TAE,2017-07-28,41,7058
1e-4,TAE,2017-08-13,41,6662
1e-4,TAE,2017-08-29,41,6893
1e-4,TAE,2017-09-14,41,7837
1e-4,TAE,2017-09-30,41,7336
1e-4,TAE,2017-10-16,41,7321
1e-4,TAE,2017-11-01,41,6163
1e-4,TAE,2017-11-17,41,487
1e-4,TAE,2017-12-03,41,6543
1e-4,TAE,2017-12-19,41,5654
1e-4,TAE,2018-01-01,41,7025
1e-4,TAE,2018-01-17,41,5977
1e-4,TAE,2018-02-02,41,5223
1e-4,TAE,2018-02-18,41,4256
1e-4,TAE,2018-03-06,41,4995
1e-4,TAE,2018-03-22,41,6003
1e-4,TAE,2018-04-07,41,5782
1e-4,TAE,2018-04-23,41,7019
1e-4,TAE,2018-05-09,41,5863
1e-4,TAE,2018-05-25,41,6104
1e-4,TAE,2018-06-10,41,6572
1e-4,TAE,2018-06-26,41,6149
1e-4,TAE,2018-07-12,41,5952
1e-4,TAE,2018-07-28,41,5305
1e-4,TAE,2018-08-13,41,6420
1e-4,TAE,2018-08-29,41,6316
1e-4,TAE,2018-09-14,41,6628
1e-4,TAE,2018-09-30,41,6790
1e-4,TAE,2018-10-16,41,6652
1e-4,TAE,2018-11-01,41,6141
1e-4,TAE,2018-11-17,41,6149
1e-4,TAE,2018-12-03,41,6390
1e-4,TAE,2018-12-19,41,5981
1e-4,TAE,2019-01-01,41,5981
1e-4,TAE,2019-01-17,41,2208
1e-4,TAE,2019-02-02,41,4957
1e-4,TAE,2019-02-18,41,4716
1e-4,TAE,2019-03-06,41,5799
1e-4,TAE,2019-03-22,41,6175
1e-4,TAE,2019-04-07,41,6586
1e-4,TAE,2019-04-23,41,6206
1e-4,TAE,2019-05-09,41,6493
1e-4,TAE,2019-05-25,41,6117
1e-4,TAE,2019-06-10,41,6087
1e-4,TAE,2019-06-26,41,6877
1e-4,TAE,2019-07-12,41,6875
1e-4,TAE,2019-07-28,41,6804
1e-4,TAE,2019-08-13,41,7202
1e-4,TAE,2019-08-29,41,7235
1e-4,TAE,2019-09-14,41,6941
1e-4,TAE,2019-09-30,41,6236
1e-4,TAE,2019-10-16,41,6853
1e-4,TAE,2019-11-01,41,5709
1e-4,TAE,2019-11-17,41,2898
1e-4,TAE,2019-12-03,41,6085
1e-4,TAE,2019-12-19,41,6134
1e-4,TAE,2020-01-01,41,5707
1e-4,TAE,2020-01-17,41,5092
1e-4,TAE,2020-02-02,41,5330
1e-4,TAE,2020-02-18,41,5628
1e-4,TAE,2020-03-05,41,5830
1e-4,TAE,2020-03-21,41,5789
1e-4,TAE,2020-04-06,41,6219
1e-4,TAE,2020-04-22,41,6191
1e-4,TAE,2020-05-08,41,6763
1e-4,TAE,2020-05-24,41,6140
1e-4,TAE,2020-06-09,41,6997
