scale,site,calendar_date,pixel,value
1e-4,PAY,2016-01-17,41,5638
1e-4,PAY,2016-02-02,41,6066
1e-4,PAY,2016-02-18,41,4356
1e-4,PAY,2016-03-05,41,5633
1e-4,PAY,2016-03-21,41,5206
1e-4,PAY,2016-04-06,41,6412
1e-4,PAY,2016-04-22,41,6276
1e-4,PAY,2016-05-08,41,6535
1e-4,PAY,2016-05-24,41,6254
1e-4,PAY,2016-06-09,41,5422
1e-4,PAY,2016-06-25,41,5537
1e-4,PAY,2016-07-11,41,5365
1e-4,PAY,2016-07-27,41,5970
1e-4,PAY,2016-08-12,41,5626
1e-4,PAY,2016-08-28,41,6594
1e-4,PAY,2016-09-13,41,7201
1e-4,PAY,2016-09-29,41,7087
1e-4,PAY,2016-10-15,41,5925
1e-4,PAY,2016-10-31,41,5293
1e-4,PAY,2016-11-16,41,5575
1e-4,PAY,2016-12-02,41,1994
1e-4,PAY,2016-12-18,41,5411
1e-4,PAY,2017-01-01,41,-375
1e-4,PAY,2017-01-17,41,4846
1e-4,PAY,2017-02-02,41,4768
1e-4,PAY,2017-02-18,41,4918
1e-4,PAY,2017-03-06,41,5201
1e-4,PAY,2017-03-22,41,6035
1e-4,PAY,2017-04-07,41,6898
1e-4,PAY,2017-04-23,41,6732
1e-4,PAY,2017-05-09,41,6357
1e-4,PAY,2017-05-25,41,6879
1e-4,PAY,2017-06-10,41,6100
1e-4,PAY,2017-06-26,41,6245
1e-4,PAY,2017-07-12,41,5733
1e-4,PAY,2017-07-28,41,5234
1e-4,PAY,2017-08-13,41,6449
1e-4,PAY,2017-08-29,41,5228
1e-4,PAY,2017-09-14,41,6399
1e-4,PAY,2017-09-30,41,5167
1e-4,PAY,2017-10-16,41,5698
1e-4,PAY,2017-11-01,41,5292
1e-4,PAY,2017-11-17,41,4951
1e-4,PAY,2017-12-03,41,5813
1e-4,PAY,2017-12-19,41,4408
1e-4,PAY,2018-01-01,41,5435
1e-4,PAY,2018-01-17,41,4371
1e-4,PAY,2018-02-02,41,5379
1e-4,PAY,2018-02-18,41,4490
1e-4,PAY,2018-03-06,41,5476
1e-4,PAY,2018-03-22,41,6169
1e-4,PAY,2018-04-07,41,6176
1e-4,PAY,2018-04-23,41,7138
1e-4,PAY,2018-05-09,41,6099
1e-4,PAY,2018-05-25,41,7094
1e-4,PAY,2018-06-10,41,5910
1e-4,PAY,2018-06-26,41,5723
1e-4,PAY,2018-07-12,41,5942
1e-4,PAY,2018-07-28,41,5869
1e-4,PAY,2018-08-13,41,5682
1e-4,PAY,2018-08-29,41,6129
1e-4,PAY,2018-09-14,41,5177
1e-4,PAY,2018-09-30,41,6490
1e-4,PAY,2018-10-16,41,5956
1e-4,PAY,2018-11-01,41,5294
1e-4,PAY,2018-11-17,41,4209
1e-4,PAY,2018-12-03,41,6378
1e-4,PAY,2018-12-19,41,6101
1e-4,PAY,2019-01-01,41,5837
1e-4,PAY,2019-01-17,41,5537
1e-4,PAY,2019-02-02,41,5162
1e-4,PAY,2019-02-18,41,5132
1e-4,PAY,2019-03-06,41,5300
1e-4,PAY,2019-03-22,41,5762
1e-4,PAY,2019-04-07,41,6901
1e-4,PAY,2019-04-23,41,6650
1e-4,PAY,2019-05-09,41,5639
1e-4,PAY,2019-05-25,41,6764
1e-4,PAY,2019-06-10,41,6646
1e-4,PAY,2019-06-26,41,6280
1e-4,PAY,2019-07-12,41,7089
1e-4,PAY,2019-07-28,41,6398
1e-4,PAY,2019-08-13,41,7416
1e-4,PAY,2019-08-29,41,6517
1e-4,PAY,2019-09-14,41,7197
1e-4,PAY,2019-09-30,41,6894
1e-4,PAY,2019-10-16,41,6880
1e-4,PAY,2019-11-01,41,6370
1e-4,PAY,2019-11-17,41,6317
1e-4,PAY,2019-12-03,41,5744
1e-4,PAY,2019-12-19,41,1944
1e-4,PAY,2020-01-01,41,6077
1e-4,PAY,2020-01-17,41,5964
1e-4,PAY,2020-02-02,41,5370
1e-4,PAY,2020-02-18,41,6003
1e-4,PAY,2020-03-05,41,6266
1e-4,PAY,2020-03-21,41,6425
1e-4,PAY,2020-04-06,41,7002
1e-4,PAY,2020-04-22,41,7408
1e-4,PAY,2020-05-08,41,5861
1e-4,PAY,2020-05-24,41,6421
1e-4,PAY,2020-06-09,41,6977
1e-4,PAY,2020-06-25,41,6133
1e-4,PAY,2020-07-11,41,6177
1e-4,PAY,2020-07-27,41,6097
1e-4,PAY,2020-08-12,41,6081
1e-4,PAY,2020-08-28,41,5805
1e-4,PAY,2020-09-13,41,6311
1e-4,PAY,2020-09-29,41,7283
1e-4,PAY,2020-10-15,41,6701
1e-4,PAY,2020-10-31,41,6727
1e-4,PAY,2020-11-16,41,6114
1e-4,PAY,2020-12-02,41,4988
1e-4,PAY,2020-12-18,41,831
1e-4,PAY,2021-01-01,41,5598
1e-4,PAY,2021-01-17,41,5959
1e-4,PAY,2021-02-02,41,4517
1e-4,PAY,2021-02-18,41,5156
1e-4,PAY,2021-03-06,41,4637
1e-4,PAY,2021-03-22,41,5774
1e-4,PAY,2021-04-07,41,6109
1e-4,PAY,2021-04-23,41,5397
1e-4,PAY,2021-05-09,41,5535
1e-4,PAY,2021-05-25,41,5603
1e-4,PAY,2021-06-10,41,6865
1e-4,PAY,2021-06-26,41,6489
1e-4,PAY,2021-07-12,41,5944
1e-4,PAY,2021-07-28,41,5912
1e-4,PAY,2021-08-13,41,5965
1e-4,PAY,2021-08-29,41,5430
1e-4,PAY,2021-09-14,41,5699
1e-4,PAY,2021-09-30,41,6592
1e-4,PAY,2021-10-16,41,6307
1e-4,PAY,2021-11-01,41,6301
1e-4,PAY,2021-11-17,41,5610
1e-4,PAY,2021-12-03,41,5924
1e-4,PAY,2021-12-19,41,5043
1e-4,PAY,2022-01-01,41,5043
