scale,site,calendar_date,pixel,value
1e-4,KOP,2014-08-29,41,6207
1e-4,KOP,2014-09-14,41,7020
1e-4,KOP,2014-09-30,41,7780
1e-4,KOP,2014-10-16,41,6792
1e-4,KOP,2014-11-01,41,5243
1e-4,KOP,2014-11-17,41,4876
1e-4,KOP,2014-12-03,41,707
1e-4,KOP,2014-12-19,41,5894
1e-4,KOP,2015-01-01,41,5801
1e-4,KOP,2015-01-17,41,1149
1e-4,KOP,2015-02-02,41,258
1e-4,KOP,2015-02-18,41,4562
1e-4,KOP,2015-03-06,41,4677
1e-4,KOP,2015-03-22,41,4972
1e-4,KOP,2015-04-07,41,6517
1e-4,KOP,2015-04-23,41,6231
1e-4,KOP,2015-05-09,41,6624
1e-4,KOP,2015-05-25,41,6674
1e-4,KOP,2015-06-10,41,7840
1e-4,KOP,2015-06-26,41,7566
1e-4,KOP,2015-07-12,41,5470
1e-4,KOP,2015-07-28,41,5245
1e-4,KOP,2015-08-13,41,5545
1e-4,KOP,2015-08-29,41,5387
1e-4,KOP,2015-09-14,41,5807
1e-4,KOP,2015-09-30,41,6743
1e-4,KOP,2015-10-16,41,5747
1e-4,KOP,2015-11-01,41,6372
1e-4,KOP,2015-11-17,41,7192
1e-4,KOP,2015-12-03,41,5939
1e-4,KOP,2015-12-19,41,6397
1e-4,KOP,2016-01-01,41,936
1e-4,KOP,2016-01-17,41,-711
1e-4,KOP,2016-02-02,41,5897
1e-4,KOP,2016-02-18,41,504
1e-4,KOP,2016-03-05,41,6247
1e-4,KOP,2016-03-21,41,6004
1e-4,KOP,2016-04-06,41,6906
1e-4,KOP,2016-04-22,41,6953
1e-4,KOP,2016-05-08,41,6895
1e-4,KOP,2016-05-24,41,6482
1e-4,KOP,2016-06-09,41,7319
1e-4,KOP,2016-06-25,41,6256
1e-4,KOP,2016-07-11,41,5875
1e-4,KOP,2016-07-27,41,5630
1e-4,KOP,2016-08-12,41,5596
1e-4,KOP,2016-08-28,41,6321
